id,name,status,source,shop_url,image_url,local_image_path
5866,P60 - SVART rofa/tengladósalok. 25stk,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5867,P70 blindlok loft 25stk SVART,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5868,P70K loftlok m.krók.,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5869,P70ST rósetta,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5870,"Panelplögg 4+PE-pos. 1,5q",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5871,Plastb. SILVIN RILL PA 6 Svart,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5872,"Plastbarki 16mm 5G1,5q gg/bl/br/sv/gr",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5873,Plastbarki 16mm halógenfrír (100m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5874,"Plastbarki 16mm ídregin 3G2,5q HO7V-R",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5875,Plastbarki 20mm halógenfrír (100m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5876,Plastbarki 20mm svartur halogenfrír (100m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5877,Plastbarki 25mm halógenfrír (100m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5878,Plastbarki 32mm halógenfrír (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5879,Plastbarki 40mm halógenfrír (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5880,Plastbarki 50mm halógenfrír (25m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5881,Plastbarki Topspeed 20mm grár (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5882,Plastbarki Topspeed 25mm grár (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5883,Plastbarki steypubarki Ø25mm 50m svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5884,Plastbarki steypubarki Ø40mmSV 25m,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5885,Plastbarki svartur 16mm (100m) halogenfrír (LSZH),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5886,Plastbarki í steypu 16mm svartur (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5887,Plastbarki í steypu 20mm svartur (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5888,Plastbarki í steypu 25mm svartur (50m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5889,Plastbarki í steypu 32mm svartur (25m) Steypubarki,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5890,Plastbarki í steypu 40mm svartur 25m Steypubarki halogenfrír,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5891,Plastbarki í steypu 50mm svartur (25m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5892,Plasthúð. barki PG 36. 10mtr,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5893,Plasthúðaður járnbarki 16mm (25m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5894,Plasthúðaður járnbarki 20mm (25m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5895,Plasthúðaður járnbarki 25mm (10m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5896,Plastnippilbeygja KW-M 20,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5897,Plastnippill M12 Svartur Long 15mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5898,Plastnippill PG11 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5899,"Plastnippill PG13,5 IP68",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5900,Plastnippill PG16 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5901,Plastnippill PG21 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5902,"Plastnippill ST-M12 IP68 3,5-7mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5903,Plastnippill ST-M12 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5904,Plastnippill ST-M16 IP68 4-10mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5905,Plastnippill ST-M16 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5906,Plastnippill ST-M20 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5907,Plastnippill ST-M25 IP68 6-13mmØ,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5908,Plastnippill ST-M25 IP68 8-17mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5909,Plastnippill ST-M25 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5910,Plastnippill ST-M32 IP68 7-15mmØ,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5911,Plastnippill ST-M32 IP68 9-21mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5912,Plastnippill ST-M32 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5913,Plastnippill ST-M40 IP68 16-28mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5914,Plastnippill ST-M40 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5915,Plastnippill ST-M50 IP68 27-34mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5916,Plastnippill ST-M50 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5917,Plastnippill ST-M63 IP68 34-45mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5918,Plastnippill ST-M63 IP68 Svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5919,Plastnippill smelltur-M16 IP68 5-9mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5920,Plastnippill smelltur-M20 IP68 7-13mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5921,Plastnippill smelltur-M25 IP68 9-17mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5922,Plastnippill. KR-M 63 ATEX plus IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5923,Plastnippill. PG29. IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5924,Plastnippill. PG36. IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5925,Plastnippill. PG42. IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5926,Plastnippill. PG9. IP68 svartur,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5927,Plastnippill. ST- M20 IP68 Kaiser 7-13mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5928,Plastró GMP  PG 29. IP54,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5929,Plastró GMP  PG 42. IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5930,Plastró GMP  PG 48. IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5931,"Plastró GMP PG13,5 IP68",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5932,Plastró GMP PG7 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5933,Plastró GMP PG9 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5934,Plastró GMP-GL M 20  IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5935,Plastró GMP-GL M12 IP68 Svört,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5936,Plastró GMP-GL M16 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5937,Plastró GMP-GL M20 IP68 Svört,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5938,Plastró GMP-GL M25 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5939,Plastró GMP-GL M32 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5940,Plastró GMP-GL M40 IP68 Svört,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5941,Plastró GMP-GL M50 IP68,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5942,Plastró GMP-GL M63 IP68 Svört,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5943,Plaströr 16mm halogenfrí 3m lagnarör,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5944,Plaströr 16mm hvítt 4m (148m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5945,Plaströr 20mm fyrir iðnað 3m (111m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5946,Plaströr 20mm halógenfrítt svart 3m (111m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5947,Plaströr 20mm hvítt 4m (96m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5948,Plaströr 25mm hvítt 4m (76m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5949,Plaströr 32mm fyrir iðnað 3m (57m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5950,Plaströr 32mm halogenfrí 3m lagnarör,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5951,Plaströr 32mm hvítt 4m (76m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5952,Plaströr 40mm hvítt 4m (40m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5953,Plaströr 50mm hvítt 4m (28m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5954,Plaströr halógenfrí 16mm fyrir iðnað 3m (111m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5955,Plaströr halógenfrí 25mm fyrir iðnað 3m (57m),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5956,"Plögg kerl. 4+PE-pos 1,5q",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5957,Plötufesti f. rofadós 12-13mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5958,Plötuhólkur 1 x 16 mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5959,Plötuhólkur 1 x 20 mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5960,Plötuhólkur 1 x 25 mm 90°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5961,Plötuhólkur 1 x 32 mm 90°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5962,Plötuhólkur 1 x 40 mm 90°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5963,Plötuhólkur 1 x 50 mm 90°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5964,Plötuhólkur 16 mm 45° halli,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5965,"Plötuhólkur 16mm, gulur. 25stk",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5966,"Plötuhólkur 16mm, rauður. 25st",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5967,Plötuhólkur 20 mm 45° halli,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5968,Plötuhólkur 20mm f/barka 30°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5969,Plötuhólkur 25 mm 45° halli,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5970,Plötuhólkur 25mm f/barka 30°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5971,Plötuhólkur 32mm f/barka 30°,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5972,Pro Clip 16mm barkafesting (50),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5973,Pro Clip 20mm barkafesting (50),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5974,Pro Clip 25mm barkafesting (25),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5975,Rakaþéttur botn fyrir rofadós,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5976,Rammi fyrir loftlok,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5977,Reknagli TPS 4/5x25mm (100),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5978,Reknagli TPS 5/20x50mm (100),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5979,Reknagli TPS 5/5x35 (100),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5980,Reknagli TPS 6/5x35mm (100),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5981,"Rofad. 2f. eldþ., eftirá 74mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5982,"Rofad. f.múr D:60 mm hljóðein M25, 56dB",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5983,"Rofadós 2 stútar fyrir 16-20mm flex, 73mm Dýpt:57mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5984,Rofadós 2-stúta f. tvöf. Gifs 60mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5985,Rofadós 2f eftirá 68mm D: 47mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5986,Rofadós 2f í steypu D:58mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5987,Rofadós 2f í steypu D:91mm  B¹,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5988,Rofadós 2f. hljóðeinangruð eftirádós,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5989,Rofadós 2stútar 16/20mm Brunaþ. m stillihring EI60/EI30,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5990,Rofadós 2x20mm stútar halogenfrí  (100stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5991,Rofadós 2x25/20mm stútar f. mótasteypu  (42stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5992,Rofadós Bjarg 2stúta  20mm (50stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5993,Rofadós Bjarg 2stúta m/samtengi (50stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5994,Rofadós Bjarg 3stúta m/samteng. (50stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5995,Rofadós dýpt: 73mm 2 stúta 20 mm halogenfrí,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5996,"Rofadós eldþolin eftirá 68mm Dýpt: 49mm, 30-90 mín  FD90 69dB",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5997,Rofadós f. múr D: 60 mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5998,Rofadós f.múr loftþétt D: 60mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
5999,Rofadós f.múr loftþétt D:46 mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6000,Rofadós fyrir múr D: 46 mm án skrúfa,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6001,Rofadós fyrir utanhúsklæðningu,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6002,Rofadós geislavörn eftirá 74mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6003,"Rofadós hljóðeinanangrandi 77dB eftirá 74mm  Dýpt: 54,5mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6004,Rofadós hljóðeinangrandi 69dB eftirá 68mm Dýpt: 61mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6005,Rofadós m/festingu í múr D: 42,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6006,Rofadós m/festingu í múr D: 63,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6007,Rofadós án stúta ENSTO (100stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6008,Rofadós í einingraðan vegg,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6009,"Rofadós í múr, skermuð D: 63mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6010,Rofadós í steypu D:59mm  B¹,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6011,Rofadós í steypu djúp Dýpt 91mm f. sjónsteypu B¹,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6012,Rofadós í steypu m/vængjum,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6013,"Rofadós, 2-st. 16/20mm. m stillihring",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6014,"Rofadós, 2-stúta 16/20mm Brunaþol.  EI60  Dýpt: 57mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6015,"Rofadós, Eftirá dós (60stk) halogenfrí",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6016,"Rofadós, eftirá 68 mm D: 61 mm f. þunna kl.",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6017,"Rofadós, eftirá 68 mm D:49mm O (25stk)",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6018,"Rofadós, eftirá 68mm D: 62mm O (25stk)",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6019,"Rofadós, eftirá 68mm D:49 mm O Loftþétt (25stk)",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6020,"Rofadós, eftirá 68mm D:62 mm Halogenfrí",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6021,"Rofadós, eftirá 68mm DATA",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6022,"Rofadós, eftirá 68mm fyrir hreinrými",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6023,"Rofadós, eftirá 68mm fyrir votrými D:62",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6024,"Rofadós, eftirá 68mm m/vasa",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6025,"Rofadós, eftirá 68mm í stein eða tré (25stk)",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6026,"Rofadós, eftirá 68mm í steypu (25stk)",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6027,"Rofadós, eftirá hljódemp. 68dB m. hólfi Flex 68 mm D: 75mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6028,"Rofadós, eldþolin, eftirá 68mm Dýpt: 62mm, 30-90 mín",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6029,"Rofadós, eldþolin, eftirá 74mm D:44mm 77dB",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6030,"Rofadós, eldþolin, eftirá 74mm D:54,5mm 30-90 mín  FD90  77dB",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6031,"Rofadós, fjórf. 68mm D:48 mm O",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6032,"Rofadós, tvöf. 68mm D:48 mm O",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6033,"Rofadós, án stúta 16/20mm Dýpt 57mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6034,"Rofadós, þref. 68mm D:48 mm O",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6035,Rofadósahringur 7mm.  L310.,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6036,Rofadósalok smellt 72 mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6037,Ryðfrí U-boltaklemma AISI 316S 8mm D=48mm.,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6038,Ryðfrí bitaklemma með skrúfu fyrir bita <18mm (AISI 304) Model O V2A,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6039,"Ryðfrí stálbitaklemma fyrir RapidRail  30x15, 30x20, 30x30",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6040,Ryðfrí upphengibraut RapidRail WM1  30x20mm x 2mtr.,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6041,"Ryðfríar (303) rær M12x1,5",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6042,"Ryðfríar (303) rær M16x1,5",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6043,"Ryðfríar (303) rær M20x1,5",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6044,"Ryðfríar (303) rær M25x1,5",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6045,Ryðfrír T-bolti fyrir RapidRail Hammerfix AISI 316 M10x40mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6046,Ryðfrír nippill M12 316L INOX,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6047,Ryðfrír nippill M16 316L INOX,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6048,Ryðfrír nippill M20 316L INOX-R,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6049,Ryðfrír nippill M25 316L INOX,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6050,Ryðfrír nippill SKINTOP INOX SC M 20,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6051,"Ryðfrítt plasthúðað stálband 4,6x200mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6052,"Ryðfrítt plasthúðað stálband 4,6x360mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6053,"Ryðfrítt plasthúðað stálband 4,6x520mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6054,Ryðfrítt rör 50mm AISI316L  3000mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6055,"Ryðfrítt stálband 12x0,8mm. L =10 m.  (AISI 316)",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6056,"Ryðfrítt stálband 7,9x360mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6057,"Ryðfrítt stálband 7,9x520mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6058,Ró  M10  ryðfrí,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6059,Ró M10  Trapisulaga,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6060,Ró f. skermnippla SM-PE-M12,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6061,Ró f. skermnippla SM-PE-M16,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6062,Ró f. skermnippla SM-PE-M20,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6063,Ró f. skermnippla SM-PE-M25,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6064,Ró f. skermnippla SM-PE-M32,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6065,Ró f. skermnippla SM-PE-M40,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6066,Ró f. skermnippla SM-PE-M50,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6067,Ró f. skermnippla SM-PE-M63,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6068,Ró f. skermnippla SM/SVRX SM72,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6069,Ró messing f skermnippla PG 21,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6070,Rósetta P70ST Stækkun f. loftdósalok P70,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6071,"Rör heitgalv. AS16x1,0x3000mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6072,"Rör heitgalv. AS20x1,0x3000mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6073,"Rör heitgalv. AS25x1,0x3000mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6074,"Rör heitgalv. AS32x1,2x3000mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6075,"Rör heitgalv. AS40x1,2x3000mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6076,"Rör heitgalv. AS50x1,2x3000mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6077,Rörabeygja 16mm (50stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6078,Rörabeygja 20mm (50stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6079,Rörabeygja 25mm (50stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6080,Rörabeygja 32mm (20stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6081,Rörabeygja 40mm (5stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6082,Rörabeygja 50mm (5stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6083,Röraf á L.bita 3-8mm 18-25mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6084,"Röraf. á L-bita 8-14, opin",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6085,Röraf. á.bita 14-20mm/18-25 út,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6086,Röraf.á L-bita 14-20mm/18-25mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6087,Röraf.á L-bita 3-8mm/19-26mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6088,Röraf.á L-bita 8-14mm/19-26mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6089,"Röraf.á U-bita 1,5-5mm/19-26mm",skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6090,Röraf.á U-bita 5-7mm/19-26mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6091,Rörafesti f/ vegg+loft 12-19mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6092,Rörafesti á 8-12mm bita fyrir 15-18mm rör PC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6093,Rörafesti á 8-12mm bita fyrir 19-24mm rör PC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6094,Rörafesti á 8-12mm bita fyrir 25-30mm rör PC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6095,Rörafesti á bita 14-20mm fyrir 11-17mm rör FC ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6096,Rörafesti á bita 14-20mm fyrir 18-24mm rör FC ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6097,Rörafesti á bita 14-20mm fyrir 22-26mm rör FU ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6098,Rörafesti á bita 14-20mm fyrir 30-32mm rör FC ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6099,Rörafesti á bita 14-20mm fyrir 36-40mm rör FC ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6100,Rörafesti á bita 8-12mm fyrir 19-22mm rör  FU ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6101,Rörafesti á bita 8-14mm fyrir 22-26mm rör FC ICC,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6102,Rörahólkur 16mm (100stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6103,Rörahólkur 20mm (100 stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6104,Rörahólkur 25mm (25stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6105,Rörahólkur 32mm (25stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6106,Rörahólkur 40mm (10stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6107,Rörahólkur 50mm (10stk),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6108,Rörahólkur f/barka 20mm (50),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6109,Rörahólkur f/barka 25mm (100),skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6110,Rörahólkur stál heitgalv 16mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6111,Rörahólkur stál heitgalv 20mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6112,Rörahólkur stál heitgalv 25mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6113,Rörahólkur stál heitgalv 32mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6114,Rörahólkur stál heitgalv 40mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6115,Rörahólkur stál heitgalv 50mm,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6116,Röraspenna M16 Rafgalvaniserað,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6117,Röraspenna M16 Rafgalvaniserað fyrir 1 skrúfu,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6118,Röraspenna M20 Rafgalvaniserað,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6119,Röraspenna M20 Rafgavaniserað fyrir 1 skrúfu,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
6120,Röraspenna M25 Rafgalvaniserað,skipped_existing,,,,/static/inventory_images/Lagnaefni.png
